player_x_id,player_y_id,sub_position
61592,34322,Centre-Back
61592,39728,Centre-Back
61592,47713,Centre-Back
61592,51676,Centre-Back
61592,52403,Centre-Back
61592,54716,Centre-Back
61592,60603,Centre-Back
61592,84085,Centre-Back
61592,90681,Centre-Back
61592,104752,Centre-Back
61592,124715,Centre-Back
61592,126281,Centre-Back
61592,187491,Centre-Back
61592,281769,Centre-Back
61592,289216,Centre-Back
61592,314295,Centre-Back
61651,40613,Defensive Midfield
61651,63821,Defensive Midfield
61651,146310,Defensive Midfield
61651,148367,Defensive Midfield
61651,195736,Defensive Midfield
61841,95424,Right-Back
61841,255916,Right-Back
61842,111630,Right Winger
61842,129078,Right Winger
61842,184892,Right Winger
61842,213268,Right Winger
61842,228999,Right Winger
61842,241119,Right Winger
61842,400485,Right Winger
61842,513245,Right Winger
61842,623570,Right Winger
62415,113045,Defensive Midfield
62415,143039,Defensive Midfield
62415,164913,Defensive Midfield
62415,199733,Defensive Midfield
62415,236041,Defensive Midfield
62415,259953,Defensive Midfield
62945,53077,Centre-Back
62945,53350,Centre-Back
62945,59032,Centre-Back
62945,64598,Centre-Back
62945,77026,Centre-Back
62945,165873,Centre-Back
62945,177907,Centre-Back
63342,104223,Defensive Midfield
63342,287579,Defensive Midfield
63463,203394,Central Midfield
63463,253839,Central Midfield
63463,273152,Central Midfield
63463,319859,Central Midfield
63494,10471,Defensive Midfield
63494,56818,Defensive Midfield
63494,74869,Defensive Midfield
63494,93704,Defensive Midfield
63494,93905,Defensive Midfield
63494,111051,Defensive Midfield
63494,127160,Defensive Midfield
63494,229853,Defensive Midfield
63494,236041,Defensive Midfield
63494,245537,Defensive Midfield
63821,61651,Defensive Midfield
63837,44162,Central Midfield
63837,56810,Central Midfield
63837,98888,Central Midfield
63837,120095,Central Midfield
63837,129693,Central Midfield
63837,147034,Central Midfield
63837,165012,Central Midfield
63837,182913,Central Midfield
63837,182932,Central Midfield
63837,214775,Central Midfield
63837,243633,Central Midfield
64000,22141,Goalkeeper
64000,22628,Goalkeeper
64000,23951,Goalkeeper
64000,25508,Goalkeeper
64000,28356,Goalkeeper
64000,29559,Goalkeeper
64000,29692,Goalkeeper
64000,34400,Goalkeeper
64000,42205,Goalkeeper
64000,44062,Goalkeeper
64000,45494,Goalkeeper
64000,51321,Goalkeeper
64000,52570,Goalkeeper
64000,59377,Goalkeeper
64000,64399,Goalkeeper
64000,71570,Goalkeeper
64000,73517,Goalkeeper
64000,79422,Goalkeeper
64000,79517,Goalkeeper
64000,84938,Goalkeeper
64000,85240,Goalkeeper
64000,85864,Goalkeeper
64000,93730,Goalkeeper
64000,94308,Goalkeeper
64000,126767,Goalkeeper
64000,177776,Goalkeeper
64000,200475,Goalkeeper
64000,207302,Goalkeeper
64000,226012,Goalkeeper
64000,238720,Goalkeeper
64134,92947,Centre-Back
64134,253765,Centre-Back
64134,286779,Centre-Back
64134,338285,Centre-Back
64399,12029,Goalkeeper
64399,18940,Goalkeeper
64399,23951,Goalkeeper
64399,28356,Goalkeeper
64399,29559,Goalkeeper
64399,29692,Goalkeeper
64399,34400,Goalkeeper
64399,45494,Goalkeeper
64399,52570,Goalkeeper
64399,59377,Goalkeeper
64399,64000,Goalkeeper
64399,71570,Goalkeeper
64399,73517,Goalkeeper
64399,79422,Goalkeeper
64399,79517,Goalkeeper
64399,126767,Goalkeeper
64399,128969,Goalkeeper
64399,200475,Goalkeeper
64399,226012,Goalkeeper
64399,227805,Goalkeeper
64399,238720,Goalkeeper
64598,12282,Centre-Back
64598,26485,Centre-Back
64598,34322,Centre-Back
64598,39728,Centre-Back
64598,47713,Centre-Back
64598,51676,Centre-Back
64598,52403,Centre-Back
64598,53077,Centre-Back
64598,54716,Centre-Back
64598,60603,Centre-Back
64598,62945,Centre-Back
64598,74228,Centre-Back
64598,84085,Centre-Back
64598,90681,Centre-Back
64598,104752,Centre-Back
64598,124715,Centre-Back
64598,126281,Centre-Back
64598,165873,Centre-Back
64598,167268,Centre-Back
64598,187491,Centre-Back
64598,215118,Centre-Back
64598,281769,Centre-Back
64598,289216,Centre-Back
64793,38746,Centre-Forward
64793,39152,Centre-Forward
64793,45403,Centre-Forward
64793,46415,Centre-Forward
64793,73782,Centre-Forward
64793,88683,Centre-Forward
64793,104124,Centre-Forward
64793,105521,Centre-Forward
64793,122797,Centre-Forward
64793,130394,Centre-Forward
64793,157501,Centre-Forward
64793,163222,Centre-Forward
64793,206542,Centre-Forward
64793,234523,Centre-Forward
64793,256358,Centre-Forward
65318,52119,Left-Back
65318,126710,Left-Back
65318,295414,Left-Back
65318,422850,Left-Back
65467,19041,Defensive Midfield
65467,60542,Defensive Midfield
65467,111051,Defensive Midfield
65467,127189,Defensive Midfield
65467,225083,Defensive Midfield
65467,315604,Defensive Midfield
65467,365394,Defensive Midfield
66106,44068,Attacking Midfield
66106,69633,Attacking Midfield
66106,85357,Attacking Midfield
66106,141660,Attacking Midfield
66106,220656,Attacking Midfield
66106,348795,Attacking Midfield
66934,10471,Defensive Midfield
66934,56818,Defensive Midfield
66934,74869,Defensive Midfield
66934,93704,Defensive Midfield
66934,93905,Defensive Midfield
66934,111051,Defensive Midfield
66934,127160,Defensive Midfield
66934,168157,Defensive Midfield
66934,229853,Defensive Midfield
66934,247555,Defensive Midfield
66934,283628,Defensive Midfield
67797,44062,Goalkeeper
67797,94308,Goalkeeper
67797,164915,Goalkeeper
67797,442531,Goalkeeper
68033,187587,Left Winger
68033,293169,Left Winger
68033,422377,Left Winger
68390,92572,Right-Back
68390,111508,Right-Back
68390,144143,Right-Back
68390,190685,Right-Back
68390,236400,Right-Back
68390,331560,Right-Back
68863,28396,Centre-Forward
68863,39152,Centre-Forward
68863,45660,Centre-Forward
68863,95438,Centre-Forward
68863,96341,Centre-Forward
68863,124560,Centre-Forward
68863,127048,Centre-Forward
68863,129476,Centre-Forward
68863,166683,Centre-Forward
68863,234523,Centre-Forward
68863,241527,Centre-Forward
68863,288230,Centre-Forward
68863,308278,Centre-Forward
68863,344381,Centre-Forward
68863,462348,Centre-Forward
68863,487969,Centre-Forward
68863,585959,Centre-Forward
68863,709726,Centre-Forward
68864,20506,Central Midfield
68864,44162,Central Midfield
68864,55735,Central Midfield
68864,56810,Central Midfield
68864,98888,Central Midfield
68864,99227,Central Midfield
68864,120095,Central Midfield
68864,129693,Central Midfield
68864,134883,Central Midfield
68864,147034,Central Midfield
68864,164771,Central Midfield
68864,165012,Central Midfield
68864,167859,Central Midfield
68864,174094,Central Midfield
68864,182913,Central Midfield
68864,182932,Central Midfield
68864,184894,Central Midfield
68864,224088,Central Midfield
68864,232454,Central Midfield
68864,243633,Central Midfield
68864,255942,Central Midfield
68864,341705,Central Midfield
68864,454863,Central Midfield
68864,465830,Central Midfield
68864,485963,Central Midfield
68864,593482,Central Midfield
68864,921655,Central Midfield
69015,264372,Right Winger
69015,315779,Right Winger
69015,543499,Right Winger
69374,34283,Attacking Midfield
69374,44068,Attacking Midfield
69374,69633,Attacking Midfield
69374,81785,Attacking Midfield
69374,86792,Attacking Midfield
69374,118022,Attacking Midfield
69374,126687,Attacking Midfield
69374,128907,Attacking Midfield
69374,129513,Attacking Midfield
69374,130360,Attacking Midfield
69374,141660,Attacking Midfield
69374,157373,Attacking Midfield
69374,182910,Attacking Midfield
69374,226074,Attacking Midfield
69374,286297,Attacking Midfield
69633,30321,Attacking Midfield
69633,34283,Attacking Midfield
69633,44068,Attacking Midfield
69633,66106,Attacking Midfield
69633,69374,Attacking Midfield
69633,81785,Attacking Midfield
69633,85357,Attacking Midfield
69633,102226,Attacking Midfield
69633,118022,Attacking Midfield
69633,128907,Attacking Midfield
69633,141660,Attacking Midfield
69633,157373,Attacking Midfield
69633,182910,Attacking Midfield
69633,187492,Attacking Midfield
69633,200777,Attacking Midfield
69633,204294,Attacking Midfield
69633,220656,Attacking Midfield
69633,226074,Attacking Midfield
69633,232271,Attacking Midfield
69633,241641,Attacking Midfield
69633,272587,Attacking Midfield
69633,340394,Attacking Midfield
69633,348795,Attacking Midfield
69633,386726,Attacking Midfield
69633,540941,Attacking Midfield
70209,111275,Left-Back
70209,126710,Left-Back
70209,127076,Left-Back
70209,157495,Left-Back
70209,177690,Left-Back
71271,44062,Goalkeeper
71271,50219,Goalkeeper
71271,51321,Goalkeeper
71271,85864,Goalkeeper
71271,234811,Goalkeeper
71271,502676,Goalkeeper
71292,31067,Central Midfield
71292,51452,Central Midfield
71292,55742,Central Midfield
71292,148252,Central Midfield
71292,181579,Central Midfield
71292,290552,Central Midfield
71292,631996,Central Midfield
71570,18940,Goalkeeper
71570,22141,Goalkeeper
71570,23951,Goalkeeper
71570,25508,Goalkeeper
71570,27493,Goalkeeper
71570,28356,Goalkeeper
71570,29559,Goalkeeper
71570,29692,Goalkeeper
71570,33210,Goalkeeper
71570,34400,Goalkeeper
71570,45494,Goalkeeper
71570,52570,Goalkeeper
71570,59377,Goalkeeper
71570,64000,Goalkeeper
71570,64399,Goalkeeper
71570,73517,Goalkeeper
71570,79422,Goalkeeper
71570,79517,Goalkeeper
71570,84938,Goalkeeper
71570,85864,Goalkeeper
71570,101118,Goalkeeper
71570,126767,Goalkeeper
71570,146227,Goalkeeper
71570,165467,Goalkeeper
71570,200475,Goalkeeper
71570,207834,Goalkeeper
71570,238720,Goalkeeper
71570,502676,Goalkeeper
72047,18644,Centre-Forward
72047,44352,Centre-Forward
72047,45146,Centre-Forward
72047,46104,Centre-Forward
72047,105521,Centre-Forward
72047,119235,Centre-Forward
72047,129476,Centre-Forward
72047,146854,Centre-Forward
72047,148368,Centre-Forward
72047,214316,Centre-Forward
72441,104752,Centre-Back
72441,165873,Centre-Back
72441,197747,Centre-Back
72441,206386,Centre-Back
72441,466336,Centre-Back
72441,644771,Centre-Back
72476,44058,Goalkeeper
72476,48015,Goalkeeper
72476,73396,Goalkeeper
72476,124419,Goalkeeper
72522,38253,Centre-Forward
72522,41384,Centre-Forward
72522,44352,Centre-Forward
72522,58864,Centre-Forward
72522,91059,Centre-Forward
72522,146854,Centre-Forward
72522,167329,Centre-Forward
72522,182877,Centre-Forward
72522,216464,Centre-Forward
72522,246968,Centre-Forward
72522,283196,Centre-Forward
72522,307058,Centre-Forward
72522,308278,Centre-Forward
72522,326029,Centre-Forward
72522,398184,Centre-Forward
72522,538874,Centre-Forward
73185,18644,Centre-Forward
73185,27389,Centre-Forward
73185,30825,Centre-Forward
73185,38746,Centre-Forward
73185,39152,Centre-Forward
73185,45146,Centre-Forward
73185,45403,Centre-Forward
73185,45660,Centre-Forward
73185,46104,Centre-Forward
73185,46415,Centre-Forward
73185,56331,Centre-Forward
73185,58864,Centre-Forward
73185,73782,Centre-Forward
73185,75471,Centre-Forward
73185,82442,Centre-Forward
73185,85383,Centre-Forward
73185,88683,Centre-Forward
73185,93720,Centre-Forward
73185,104124,Centre-Forward
73185,110366,Centre-Forward
73185,122797,Centre-Forward
73185,133838,Centre-Forward
73185,139503,Centre-Forward
73185,146854,Centre-Forward
73185,163222,Centre-Forward
73185,166683,Centre-Forward
73185,167329,Centre-Forward
73185,181375,Centre-Forward
73185,182877,Centre-Forward
73185,196522,Centre-Forward
73185,206542,Centre-Forward
73185,216464,Centre-Forward
73185,284727,Centre-Forward
73185,308278,Centre-Forward
73185,335457,Centre-Forward
73396,17965,Goalkeeper
73396,25508,Goalkeeper
73396,29692,Goalkeeper
73396,33781,Goalkeeper
73396,44058,Goalkeeper
73396,72476,Goalkeeper
73396,128969,Goalkeeper
73396,244192,Goalkeeper
73517,22141,Goalkeeper
73517,23951,Goalkeeper
73517,25508,Goalkeeper
73517,28356,Goalkeeper
73517,29559,Goalkeeper
73517,29692,Goalkeeper
73517,33210,Goalkeeper
73517,33781,Goalkeeper
73517,33873,Goalkeeper
73517,34400,Goalkeeper
73517,51321,Goalkeeper
73517,52570,Goalkeeper
73517,59377,Goalkeeper
73517,64000,Goalkeeper
73517,64399,Goalkeeper
73517,71570,Goalkeeper
73517,75458,Goalkeeper
73517,79517,Goalkeeper
73517,84938,Goalkeeper
73517,85864,Goalkeeper
73517,126767,Goalkeeper
73517,131098,Goalkeeper
73517,138335,Goalkeeper
73517,158327,Goalkeeper
73517,201574,Goalkeeper
73517,207834,Goalkeeper
73517,238720,Goalkeeper
73517,244192,Goalkeeper
73517,276853,Goalkeeper
73734,10471,Defensive Midfield
73734,56818,Defensive Midfield
73734,60542,Defensive Midfield
73734,74294,Defensive Midfield
73734,74683,Defensive Midfield
73734,74869,Defensive Midfield
73734,84301,Defensive Midfield
73734,93704,Defensive Midfield
73734,93905,Defensive Midfield
73734,94199,Defensive Midfield
73734,111051,Defensive Midfield
73734,127160,Defensive Midfield
73734,170934,Defensive Midfield
73734,199248,Defensive Midfield
73734,229853,Defensive Midfield
73734,285323,Defensive Midfield
73734,355501,Defensive Midfield
73734,711999,Defensive Midfield
73741,10471,Defensive Midfield
73741,19041,Defensive Midfield
73741,94199,Defensive Midfield
73741,126422,Defensive Midfield
73741,160438,Defensive Midfield
73782,18644,Centre-Forward
73782,38253,Centre-Forward
73782,38746,Centre-Forward
73782,39152,Centre-Forward
73782,45403,Centre-Forward
73782,45660,Centre-Forward
73782,46415,Centre-Forward
73782,48067,Centre-Forward
73782,64793,Centre-Forward
73782,73185,Centre-Forward
73782,75471,Centre-Forward
73782,96533,Centre-Forward
73782,104124,Centre-Forward
73782,105521,Centre-Forward
73782,119234,Centre-Forward
73782,122797,Centre-Forward
73782,130394,Centre-Forward
73782,164265,Centre-Forward
73782,179184,Centre-Forward
73782,182877,Centre-Forward
73782,185245,Centre-Forward
73782,196522,Centre-Forward
73782,206542,Centre-Forward
73782,216464,Centre-Forward
73782,252677,Centre-Forward
73782,288230,Centre-Forward
73782,295331,Centre-Forward
73782,308278,Centre-Forward
73782,349066,Centre-Forward
73782,807689,Centre-Forward
73782,822458,Centre-Forward
74228,53077,Centre-Back
74228,64598,Centre-Back
74228,92947,Centre-Back
74228,99922,Centre-Back
74228,157509,Centre-Back
74228,298091,Centre-Back
74294,60542,Defensive Midfield
74294,73734,Defensive Midfield
74297,44068,Attacking Midfield
74297,76163,Attacking Midfield
74297,88755,Attacking Midfield
74297,102226,Attacking Midfield
74297,204294,Attacking Midfield
74683,56066,Defensive Midfield
74683,56818,Defensive Midfield
74683,73734,Defensive Midfield
74683,127142,Defensive Midfield
74683,182618,Defensive Midfield
74683,199248,Defensive Midfield
74683,285323,Defensive Midfield
74683,287579,Defensive Midfield
74683,289592,Defensive Midfield
74683,355501,Defensive Midfield
74683,392771,Defensive Midfield
74683,711999,Defensive Midfield
74842,7161,Attacking Midfield
74842,81785,Attacking Midfield
74842,102226,Attacking Midfield
74842,566931,Attacking Midfield
74842,581678,Attacking Midfield
74857,42205,Goalkeeper
74857,205927,Goalkeeper
74857,286415,Goalkeeper
74869,10471,Defensive Midfield
74869,40014,Defensive Midfield
74869,40613,Defensive Midfield
74869,56066,Defensive Midfield
74869,56818,Defensive Midfield
74869,57162,Defensive Midfield
74869,60542,Defensive Midfield
74869,63494,Defensive Midfield
74869,66934,Defensive Midfield
74869,73734,Defensive Midfield
74869,93704,Defensive Midfield
74869,93905,Defensive Midfield
74869,94199,Defensive Midfield
74869,111051,Defensive Midfield
74869,127142,Defensive Midfield
74869,127160,Defensive Midfield
74869,127189,Defensive Midfield
74869,160438,Defensive Midfield
74869,182618,Defensive Midfield
74869,229853,Defensive Midfield
74869,415666,Defensive Midfield
74960,48015,Goalkeeper
74960,85864,Goalkeeper
74960,99397,Goalkeeper
74960,124419,Goalkeeper
74960,128899,Goalkeeper
74960,200475,Goalkeeper
75127,11111,Centre-Back
75127,44059,Centre-Back
75127,46552,Centre-Back
75127,48859,Centre-Back
75127,52403,Centre-Back
75127,131708,Centre-Back
75127,197747,Centre-Back
75127,204069,Centre-Back
75127,235412,Centre-Back
75127,242940,Centre-Back
75127,308989,Centre-Back
75458,22141,Goalkeeper
75458,33873,Goalkeeper
75458,48870,Goalkeeper
75458,73517,Goalkeeper
75458,80894,Goalkeeper
75458,105470,Goalkeeper
75458,286415,Goalkeeper
75471,2989,Centre-Forward
75471,8198,Centre-Forward
75471,18644,Centre-Forward
75471,27389,Centre-Forward
75471,38746,Centre-Forward
75471,44352,Centre-Forward
75471,45146,Centre-Forward
75471,45403,Centre-Forward
75471,45660,Centre-Forward
75471,46104,Centre-Forward
75471,46415,Centre-Forward
75471,48067,Centre-Forward
75471,56331,Centre-Forward
75471,73185,Centre-Forward
75471,73782,Centre-Forward
75471,80197,Centre-Forward
75471,88683,Centre-Forward
75471,91059,Centre-Forward
75471,95732,Centre-Forward
75471,96341,Centre-Forward
75471,110366,Centre-Forward
75471,122797,Centre-Forward
75471,129476,Centre-Forward
75471,133838,Centre-Forward
75471,139503,Centre-Forward
75471,146854,Centre-Forward
75471,163222,Centre-Forward
75471,179860,Centre-Forward
75471,182201,Centre-Forward
75471,182877,Centre-Forward
75471,196522,Centre-Forward
75471,201311,Centre-Forward
75471,206542,Centre-Forward
75471,214316,Centre-Forward
75471,217115,Centre-Forward
75471,229817,Centre-Forward
75471,308278,Centre-Forward
75471,378710,Centre-Forward
75471,503770,Centre-Forward
75489,38746,Centre-Forward
75489,41384,Centre-Forward
75489,82442,Centre-Forward
75489,104124,Centre-Forward
75489,123682,Centre-Forward
75489,128223,Centre-Forward
75489,148368,Centre-Forward
75489,181375,Centre-Forward
75489,208167,Centre-Forward
75489,257462,Centre-Forward
75489,270541,Centre-Forward
75489,315867,Centre-Forward
75489,344381,Centre-Forward
75489,578392,Centre-Forward
76163,74297,Attacking Midfield
77026,26485,Centre-Back
77026,34322,Centre-Back
77026,39728,Centre-Back
77026,40478,Centre-Back
77026,47713,Centre-Back
77026,51676,Centre-Back
77026,52403,Centre-Back
77026,54716,Centre-Back
77026,58489,Centre-Back
77026,60577,Centre-Back
77026,60603,Centre-Back
77026,62945,Centre-Back
77026,84085,Centre-Back
77026,90681,Centre-Back
77026,104752,Centre-Back
77026,124715,Centre-Back
77026,126281,Centre-Back
77026,135343,Centre-Back
77026,159288,Centre-Back
77026,174488,Centre-Back
77026,187491,Centre-Back
77026,240260,Centre-Back
77026,271716,Centre-Back
77026,281769,Centre-Back
77026,285322,Centre-Back
77026,289216,Centre-Back
77026,543838,Centre-Back
77100,241119,Right Winger
77100,470607,Right Winger
77547,113039,Left-Back
77547,181380,Left-Back
77825,25508,Goalkeeper
77825,44058,Goalkeeper
77825,199976,Goalkeeper
77825,222209,Goalkeeper
77825,244192,Goalkeeper
77825,257474,Goalkeeper
79377,44068,Attacking Midfield
79377,82009,Attacking Midfield
79377,128907,Attacking Midfield
79377,141660,Attacking Midfield
79377,182910,Attacking Midfield
79377,226074,Attacking Midfield
79377,247380,Attacking Midfield
79377,297583,Attacking Midfield
79377,386726,Attacking Midfield
79377,393323,Attacking Midfield
79377,507341,Attacking Midfield
79377,654982,Attacking Midfield
79422,22141,Goalkeeper
79422,22628,Goalkeeper
79422,23951,Goalkeeper
79422,25508,Goalkeeper
79422,28356,Goalkeeper
79422,29559,Goalkeeper
79422,29692,Goalkeeper
79422,34400,Goalkeeper
79422,44062,Goalkeeper
79422,45494,Goalkeeper
79422,45672,Goalkeeper
79422,51321,Goalkeeper
79422,52570,Goalkeeper
79422,59377,Goalkeeper
79422,64000,Goalkeeper
79422,64399,Goalkeeper
79422,71570,Goalkeeper
79422,79517,Goalkeeper
79422,84938,Goalkeeper
79422,85240,Goalkeeper
79422,85864,Goalkeeper
79422,93730,Goalkeeper
79422,120629,Goalkeeper
79422,124419,Goalkeeper
79422,126767,Goalkeeper
79422,158327,Goalkeeper
79422,177776,Goalkeeper
79422,200475,Goalkeeper
79422,207302,Goalkeeper
79422,238720,Goalkeeper
79517,18940,Goalkeeper
79517,22141,Goalkeeper
79517,22628,Goalkeeper
79517,23951,Goalkeeper
79517,25508,Goalkeeper
79517,28356,Goalkeeper
79517,29559,Goalkeeper
79517,29692,Goalkeeper
79517,34400,Goalkeeper
79517,44062,Goalkeeper
79517,45494,Goalkeeper
79517,51321,Goalkeeper
79517,52570,Goalkeeper
79517,59377,Goalkeeper
79517,64000,Goalkeeper
79517,64399,Goalkeeper
79517,71570,Goalkeeper
79517,73517,Goalkeeper
79517,79422,Goalkeeper
79517,84938,Goalkeeper
79517,85240,Goalkeeper
79517,85864,Goalkeeper
79517,93730,Goalkeeper
79517,126767,Goalkeeper
79517,177776,Goalkeeper
79517,200475,Goalkeeper
79517,207302,Goalkeeper
79517,238720,Goalkeeper
79522,52119,Left-Back
79522,124555,Left-Back
79522,126656,Left-Back
79522,177690,Left-Back
79522,198116,Left-Back
79522,241229,Left-Back
79642,119234,Centre-Forward
79642,124560,Centre-Forward
79642,170527,Centre-Forward
79642,174915,Centre-Forward
79642,185245,Centre-Forward
79642,206542,Centre-Forward
79642,230541,Centre-Forward
79642,246968,Centre-Forward
79642,433049,Centre-Forward
79967,108650,Centre-Forward
79967,112935,Centre-Forward
79967,270541,Centre-Forward
80197,48067,Centre-Forward
80197,51152,Centre-Forward
80197,75471,Centre-Forward
80197,91059,Centre-Forward
80197,95438,Centre-Forward
80197,139503,Centre-Forward
80197,174915,Centre-Forward
80197,180337,Centre-Forward
80197,196522,Centre-Forward
80197,217115,Centre-Forward
80197,230541,Centre-Forward
80197,251664,Centre-Forward
80197,271256,Centre-Forward
80197,576024,Centre-Forward
80293,11111,Centre-Back
80293,33829,Centre-Back
80293,113133,Centre-Back
80293,134277,Centre-Back
80293,199704,Centre-Back
80293,386047,Centre-Back
80293,420465,Centre-Back
80293,484988,Centre-Back
80444,86792,Attacking Midfield
80444,223725,Attacking Midfield
80444,226074,Attacking Midfield
80444,296622,Attacking Midfield
80444,580195,Attacking Midfield
80894,22141,Goalkeeper
80894,44058,Goalkeeper
80894,75458,Goalkeeper
80894,105470,Goalkeeper
80894,286415,Goalkeeper
81532,31067,Central Midfield
81532,82863,Central Midfield
81532,99227,Central Midfield
81532,129693,Central Midfield
81532,131978,Central Midfield
81532,165012,Central Midfield
81532,192557,Central Midfield
81532,193592,Central Midfield
81532,631996,Central Midfield
81785,7161,Attacking Midfield
81785,35207,Attacking Midfield
81785,69374,Attacking Midfield
81785,69633,Attacking Midfield
81785,74842,Attacking Midfield
81785,102226,Attacking Midfield
81785,118022,Attacking Midfield
81785,128907,Attacking Midfield
81785,141660,Attacking Midfield
81785,157373,Attacking Midfield
81785,187492,Attacking Midfield
81785,226074,Attacking Midfield
81785,504215,Attacking Midfield
81785,581678,Attacking Midfield
81789,111347,Centre-Back
81789,174488,Centre-Back
81789,187491,Centre-Back
81789,253765,Centre-Back
81789,260827,Centre-Back
81789,263236,Centre-Back
81789,355816,Centre-Back
81789,460245,Centre-Back
81789,563963,Centre-Back
82009,46580,Attacking Midfield
82009,79377,Attacking Midfield
82009,90466,Attacking Midfield
82009,297583,Attacking Midfield
82009,393323,Attacking Midfield
82009,598577,Attacking Midfield
82048,42460,Left Winger
82048,52769,Left Winger
82048,54235,Left Winger
82048,59631,Left Winger
82048,143121,Left Winger
82048,168337,Left Winger
82048,181477,Left Winger
82048,195332,Left Winger
82048,203378,Left Winger
82048,238752,Left Winger
82048,251848,Left Winger
82048,263843,Left Winger
82048,486624,Left Winger
82097,94199,Defensive Midfield
82097,111455,Defensive Midfield
82097,126414,Defensive Midfield
82350,40478,Centre-Back
82350,53533,Centre-Back
82442,58864,Centre-Forward
82442,73185,Centre-Forward
82442,75489,Centre-Forward
82442,93720,Centre-Forward
82442,96341,Centre-Forward
82442,128223,Centre-Forward
82442,157501,Centre-Forward
82442,179184,Centre-Forward
82442,245072,Centre-Forward
82442,344381,Centre-Forward
82442,533738,Centre-Forward
82442,552955,Centre-Forward
82442,594991,Centre-Forward
82863,42072,Central Midfield
82863,44162,Central Midfield
82863,56810,Central Midfield
82863,81532,Central Midfield
82863,93844,Central Midfield
82863,98888,Central Midfield
82863,99227,Central Midfield
82863,120095,Central Midfield
82863,125783,Central Midfield
82863,129693,Central Midfield
82863,131978,Central Midfield
82863,147034,Central Midfield
82863,165012,Central Midfield
82863,182913,Central Midfield
82863,182932,Central Midfield
82863,232418,Central Midfield
82863,243633,Central Midfield
82873,191422,Central Midfield
82873,384461,Central Midfield
83002,175639,Right-Back
83002,193900,Right-Back
83002,649452,Right-Back
84085,15452,Centre-Back
84085,26485,Centre-Back
84085,34322,Centre-Back
84085,37838,Centre-Back
84085,39728,Centre-Back
84085,40478,Centre-Back
84085,43512,Centre-Back
84085,45314,Centre-Back
84085,47713,Centre-Back
84085,48859,Centre-Back
84085,51676,Centre-Back
84085,52403,Centre-Back
84085,53077,Centre-Back
84085,53533,Centre-Back
84085,54716,Centre-Back
84085,58489,Centre-Back
84085,59641,Centre-Back
84085,60577,Centre-Back
84085,60603,Centre-Back
84085,61592,Centre-Back
84085,64598,Centre-Back
84085,77026,Centre-Back
84085,88262,Centre-Back
84085,88680,Centre-Back
84085,90681,Centre-Back
84085,104752,Centre-Back
84085,124502,Centre-Back
84085,124715,Centre-Back
84085,124732,Centre-Back
84085,126281,Centre-Back
84085,126673,Centre-Back
84085,130353,Centre-Back
84085,134277,Centre-Back
84085,159288,Centre-Back
84085,164770,Centre-Back
84085,170321,Centre-Back
84085,174488,Centre-Back
84085,182904,Centre-Back
84085,183031,Centre-Back
84085,187491,Centre-Back
84085,196948,Centre-Back
84085,240260,Centre-Back
84085,248732,Centre-Back
84085,271716,Centre-Back
84085,272636,Centre-Back
84085,281769,Centre-Back
84085,289216,Centre-Back
84085,289432,Centre-Back
84085,314295,Centre-Back
84085,318508,Centre-Back
84085,355816,Centre-Back
84085,358165,Centre-Back
84085,364234,Centre-Back
84085,460245,Centre-Back
84085,495666,Centre-Back
84301,73734,Defensive Midfield
84301,127142,Defensive Midfield
84301,182618,Defensive Midfield
84301,238626,Defensive Midfield
84301,410425,Defensive Midfield
84435,39983,Centre-Back
84435,43512,Centre-Back
84435,88680,Centre-Back
84435,106405,Centre-Back
84435,110036,Centre-Back
84435,118847,Centre-Back
84435,187491,Centre-Back
84435,215599,Centre-Back
84435,263380,Centre-Back
84435,286779,Centre-Back
84435,578539,Centre-Back
84435,620217,Centre-Back
84938,22141,Goalkeeper
84938,22628,Goalkeeper
84938,25508,Goalkeeper
84938,34400,Goalkeeper
84938,44062,Goalkeeper
84938,45494,Goalkeeper
84938,51321,Goalkeeper
84938,59377,Goalkeeper
84938,64000,Goalkeeper
84938,71570,Goalkeeper
84938,73517,Goalkeeper
84938,79422,Goalkeeper
84938,79517,Goalkeeper
84938,85240,Goalkeeper
84938,85864,Goalkeeper
84938,93730,Goalkeeper
84938,177776,Goalkeeper
84938,207302,Goalkeeper
84938,238720,Goalkeeper
85240,25508,Goalkeeper
85240,27807,Goalkeeper
85240,45494,Goalkeeper
85240,59377,Goalkeeper
85240,64000,Goalkeeper
85240,79422,Goalkeeper
85240,79517,Goalkeeper
85240,84938,Goalkeeper
85240,110923,Goalkeeper
85240,131098,Goalkeeper
85240,238720,Goalkeeper
85289,99922,Centre-Back
85289,113133,Centre-Back
85289,286384,Centre-Back
85289,297212,Centre-Back
85289,392757,Centre-Back
85352,44068,Attacking Midfield
85352,88755,Attacking Midfield
85352,128907,Attacking Midfield
85352,129513,Attacking Midfield
85352,141660,Attacking Midfield
85352,182910,Attacking Midfield
85352,226074,Attacking Midfield
85352,245014,Attacking Midfield
85352,386726,Attacking Midfield
85357,30321,Attacking Midfield
85357,44068,Attacking Midfield
85357,66106,Attacking Midfield
85357,69633,Attacking Midfield
85357,102226,Attacking Midfield
85357,128907,Attacking Midfield
85357,141660,Attacking Midfield
85357,182910,Attacking Midfield
85357,187492,Attacking Midfield
85357,200777,Attacking Midfield
85357,220656,Attacking Midfield
