player_id,player_name,sub_position,is_query,in_gallery
183321,Kevin Mbabu,Right-Back,True,True
183841,Petar Stojanović,Right Midfield,True,True
184398,Stephen Kingsley,Left-Back,True,True
184528,Emil Krafth,Right-Back,True,True
184573,Victor Lindelöf,Centre-Back,True,True
184892,Florian Thauvin,Right Winger,True,True
184894,Alfred Duncan,Central Midfield,True,True
185024,Georgiy Dzhikiya,Centre-Back,True,True
185245,Jhon Córdoba,Centre-Forward,True,True
186590,John Stones,Centre-Back,True,True
187353,Milos Degenek,Centre-Back,True,True
187491,Timo Baumgartl,Centre-Back,True,True
187492,Julian Brandt,Attacking Midfield,True,True
187587,Ante Rebić,Left Winger,True,True
187847,Yassine Benzia,Attacking Midfield,True,True
188077,Ryan Christie,Central Midfield,True,True
188312,Ramin Rezaeian,Right-Back,True,True
188470,Francisco Calvo,Centre-Back,True,True
188862,Guillermo Varela,Right-Back,True,True
189014,Maxime Crépeau,Goalkeeper,True,True
189070,Modou Barrow,Left Winger,True,True
189073,Marcel Hartel,Central Midfield,True,True
189441,Lucas Ocampos,Left Winger,True,True
189475,Carlos Gruezo,Defensive Midfield,True,True
189744,Paul Nardi,Goalkeeper,True,True
190263,Predrag Rajković,Goalkeeper,True,True
190393,Corentin Tolisso,Central Midfield,True,True
190685,Bouna Sarr,Right-Back,True,True
191422,Mahmoud Dahoud,Central Midfield,True,True
191891,Arkadiusz Milik,Centre-Forward,True,True
192009,Unai López,Central Midfield,True,True
192557,Jackson Irvine,Central Midfield,True,True
192565,Leroy Sané,Right Winger,True,True
192635,Nico Elvedi,Centre-Back,True,True
192735,Stanislav Lobotka,Defensive Midfield,True,True
192875,William Troost-Ekong,Centre-Back,True,True
193004,Waldemar Anton,Centre-Back,True,True
193116,John McGinn,Central Midfield,True,True
193592,Kristoffer Olsson,Central Midfield,True,True
193900,Marius Wolf,Right-Back,True,True
195332,Salem Al-Dawsari,Left Winger,True,True
195540,Kendall Waston,Centre-Back,True,True
195736,Florian Grillitsch,Defensive Midfield,True,True
195778,Alexander Nübel,Goalkeeper,True,True
196095,Luca Waldschmidt,Centre-Forward,True,True
196231,Marvin Friedrich,Centre-Back,True,True
196357,Jonathan Tah,Centre-Back,True,True
196435,Saidy Janko,Right-Back,True,True
196522,Dwight Gayle,Centre-Forward,True,True
196792,Julian Weigl,Defensive Midfield,True,True
196948,Andreas Christensen,Centre-Back,True,True
197126,Kenan Kodro,Centre-Forward,True,True
197300,Federico Bernardeschi,Right Winger,True,True
197473,Alberto Grassi,Defensive Midfield,True,True
197747,Alessio Romagnoli,Centre-Back,True,True
197838,Jamie Vardy,Centre-Forward,True,True
198067,Filip Helander,Centre-Back,True,True
198116,Federico Dimarco,Left-Back,True,True
199248,Bryan Cristante,Defensive Midfield,True,True
199316,Abdülkerim Bardakcı,Centre-Back,True,True
199704,Yunis Abdelhamid,Centre-Back,True,True
199733,Danilo Cataldi,Defensive Midfield,True,True
199976,Marco Sportiello,Goalkeeper,True,True
200056,Elseid Hysaj,Right-Back,True,True
200475,Florin Niță,Goalkeeper,True,True
200512,Sadio Mané,Left Winger,True,True
200777,Alex Pritchard,Attacking Midfield,True,True
201311,Isaac Kiese Thelin,Centre-Forward,True,True
201574,Angus Gunn,Goalkeeper,True,True
202228,Milos Veljkovic,Centre-Back,True,True
202591,Benjamin Henrichs,Right-Back,True,True
202886,Ruben Loftus-Cheek,Central Midfield,True,True
203348,Chancel Mbemba,Centre-Back,True,True
203378,Zakaria Bakkali,Left Winger,True,True
203394,Andreas Pereira,Central Midfield,True,True
203412,Andreas Cornelius,Centre-Forward,True,True
203460,Jack Grealish,Left Winger,True,True
203496,Nabil Fekir,Attacking Midfield,True,True
203517,Steven Moreira,Right-Back,True,True
203853,Oleksandr Zinchenko,Left-Back,True,True
204047,Matus Bero,Central Midfield,True,True
204069,Milan Škriniar,Centre-Back,True,True
204198,Romain Saïss,Centre-Back,True,True
204294,Saman Ghoddos,Attacking Midfield,True,True
205054,Norbert Gyömbér,Centre-Back,True,True
205562,Thomas Lemar,Attacking Midfield,True,True
205927,Dominik Livakovic,Goalkeeper,True,True
205938,Mario Pašalić,Central Midfield,True,True
205940,Marko Pjaca,Left Winger,True,True
206386,Tin Jedvaj,Centre-Back,True,True
206542,Robin Quaison,Centre-Forward,True,True
207302,Sergio Rico,Goalkeeper,True,True
207834,Yassine Bounou,Goalkeeper,True,True
208167,Dawid Kownacki,Centre-Forward,True,True
212723,Djibril Sow,Central Midfield,True,True
213268,Alireza Jahanbakhsh,Right Winger,True,True
214056,Daniel Amartey,Centre-Back,True,True
214316,Luciano Vietto,Centre-Forward,True,True
214666,Connor Roberts,Right-Back,True,True
214775,Óliver Torres,Central Midfield,True,True
214798,Craig Goodwin,Left Winger,True,True
215114,Thomas Foket,Right-Back,True,True
215118,Calum Chambers,Centre-Back,True,True
215599,Lukas Klostermann,Centre-Back,True,True
215616,Erick Pulgar,Defensive Midfield,True,True
215864,Mijat Gacinovic,Attacking Midfield,True,True
215977,Adrien Thomasson,Central Midfield,True,True
216464,Carlos Fernández,Centre-Forward,True,True
216569,Jérémie Boga,Left Winger,True,True
216603,İrfan Can Kahveci,Right Winger,True,True
217111,Hakim Ziyech,Right Winger,True,True
217115,Neal Maupay,Centre-Forward,True,True
218299,Jan Kliment,Centre-Forward,True,True
220656,László Kleinheisler,Attacking Midfield,True,True
221958,Roman Yaremchuk,Centre-Forward,True,True
222209,Thomas Strakosha,Goalkeeper,True,True
222332,Lasha Dvali,Centre-Back,True,True
223725,Munir El Haddadi,Attacking Midfield,True,True
223967,Konrad Laimer,Right-Back,True,True
223972,Patrick Pentz,Goalkeeper,True,True
223974,Stefan Posch,Centre-Back,True,True
223979,Xaver Schlager,Central Midfield,True,True
224088,Olivier Ntcham,Central Midfield,True,True
224884,Abdul Rahman Baba,Left-Back,True,True
225004,Valentín Vada,Central Midfield,True,True
225055,Jean-Pierre Nsame,Centre-Forward,True,True
225083,N'Golo Kanté,Defensive Midfield,True,True
225122,Gonçalo Guedes,Left Winger,True,True
225657,Philipp Lienhart,Centre-Back,True,True
225744,Lawrence Shankland,Centre-Forward,True,True
226012,David Soria,Goalkeeper,True,True
226074,Alen Halilovic,Attacking Midfield,True,True
226450,Iver Fossum,Central Midfield,True,True
227805,Jaume Doménech,Goalkeeper,True,True
228645,Wout Weghorst,Centre-Forward,True,True
228948,Thilo Kehrer,Centre-Back,True,True
228999,Alexis Alégué,Right Winger,True,True
229006,Franck Honorat,Right Winger,True,True
229604,Gerónimo Rulli,Goalkeeper,True,True
229804,Aritz Elustondo,Centre-Back,True,True
229817,Ali Sowe,Centre-Forward,True,True
229853,Birama Touré,Defensive Midfield,True,True
230541,Yoshinori Muto,Centre-Forward,True,True
232271,Sofiane Boufal,Attacking Midfield,True,True
232418,Ondrej Duda,Central Midfield,True,True
232454,Nadiem Amiri,Central Midfield,True,True
233782,Aïssa Laïdouni,Central Midfield,True,True
234523,Antonio Sanabria,Centre-Forward,True,True
234803,Andrew Robertson,Left-Back,True,True
234811,Rui Silva,Goalkeeper,True,True
235052,Abderrazak Hamdallah,Centre-Forward,True,True
235412,Jawad El Yamiq,Centre-Back,True,True
235540,Oussama Tannane,Attacking Midfield,True,True
236041,Alexis Blin,Defensive Midfield,True,True
236045,Denis Bouanga,Left Winger,True,True
236400,Léo Dubois,Right-Back,True,True
236471,Ozan Tufan,Central Midfield,True,True
237641,Amr Warda,Left Winger,True,True
237658,Michel Aebischer,Central Midfield,True,True
237662,Breel Embolo,Centre-Forward,True,True
238266,Duje Caleta-Car,Centre-Back,True,True
238626,Laurent Abergel,Defensive Midfield,True,True
238720,Jérôme Prior,Goalkeeper,True,True
238752,Keita Baldé,Left Winger,True,True
239743,Przemyslaw Frankowski,Right-Back,True,True
239941,Lukas Haraslin,Left Winger,True,True
239962,Denis Vavro,Centre-Back,True,True
240260,Franjo Prce,Centre-Back,True,True
240497,Moryké Fofana,Left Winger,True,True
240692,Reinildo Mandava,Left-Back,True,True
241119,Clinton N'Jie,Right Winger,True,True
241229,Jordan Amavi,Left-Back,True,True
241527,Federico Bonazzoli,Centre-Forward,True,True
241641,Bernardo Silva,Attacking Midfield,True,True
242086,Patrik Schick,Centre-Forward,True,True
242267,Saleh Al-Shehri,Centre-Forward,True,True
242631,Alex Iwobi,Left Winger,True,True
242632,Glen Kamara,Central Midfield,True,True
242940,Edoardo Goldaniga,Centre-Back,True,True
243028,Jan Bednarek,Centre-Back,True,True
243188,László Bénes,Central Midfield,True,True
243633,Aaron Tshibola,Central Midfield,True,True
243714,Kingsley Coman,Left Winger,True,True
243879,Charles Pickel,Defensive Midfield,True,True
244192,Pierluigi Gollini,Goalkeeper,True,True
244940,Salih Özcan,Defensive Midfield,True,True
245014,Enis Bardhi,Attacking Midfield,True,True
245030,Milan Gajic,Right-Back,True,True
245056,Saša Lukić,Central Midfield,True,True
245072,Stipe Perica,Centre-Forward,True,True
245078,Nemanja Radonjic,Left Winger,True,True
245337,Walker Zimmerman,Centre-Back,True,True
245537,Nabil Bentaleb,Defensive Midfield,True,True
245744,Takuma Asano,Right Winger,True,True
245893,Matt Miazga,Centre-Back,True,True
246968,Ayoze Pérez,Centre-Forward,True,True
247380,Arianit Ferati,Attacking Midfield,True,True
247555,Edimilson Fernandes,Defensive Midfield,True,True
248732,Paweł Dawidowicz,Centre-Back,True,True
248738,Sergio Herrera,Goalkeeper,True,True
249157,Fredrik Jensen,Attacking Midfield,True,True
249271,Saeid Ezatolahi,Defensive Midfield,True,True
249565,Youri Tielemans,Central Midfield,True,True
249730,Guillermo Maripán,Centre-Back,True,True
250478,Matt Targett,Left-Back,True,True
250490,Christian Fassnacht,Attacking Midfield,True,True
250844,Alexander Djiku,Centre-Back,True,True
250845,José María Giménez,Centre-Back,True,True
251106,Enes Ünal,Centre-Forward,True,True
251664,Ivan Toney,Centre-Forward,True,True
251848,Iñigo Córdoba,Left Winger,True,True
252641,Pione Sisto,Left Winger,True,True
252677,José Luis Morales,Centre-Forward,True,True
253677,Tyrone Mings,Centre-Back,True,True
253765,Wesley Hoedt,Centre-Back,True,True
253839,Álvaro Medrán,Central Midfield,True,True
254285,Lawrence Ati Zigi,Goalkeeper,True,True
255450,Aleksey Miranchuk,Attacking Midfield,True,True
255488,Yeray Álvarez,Centre-Back,True,True
255906,Scott McKenna,Centre-Back,True,True
255916,DeAndre Yedlin,Right-Back,True,True
255942,Nicolò Barella,Central Midfield,True,True
256178,Joe Gomez,Centre-Back,True,True
256358,Bruno Petkovic,Centre-Forward,True,True
256361,Daniele Verde,Right Winger,True,True
257462,Luka Jović,Centre-Forward,True,True
257474,Vanja Milinković-Savić,Goalkeeper,True,True
257814,Gregor Kobel,Goalkeeper,True,True
258070,Ramiro,Central Midfield,True,True
258216,Kasey Palmer,Attacking Midfield,True,True
258618,Thuram,Centre-Forward,True,True
258879,Cameron Borthwick-Jackson,Left-Back,True,True
258923,Marcus Rashford,Left Winger,True,True
258964,Guillermo Viscarra,Goalkeeper,True,True
259953,Rade Krunic,Defensive Midfield,True,True
260166,Ui-jo Hwang,Attacking Midfield,True,True
260171,Hyeon-woo Jo,Goalkeeper,True,True
260827,Joachim Andersen,Centre-Back,True,True
261504,Aleix García,Central Midfield,True,True
261905,Suat Serdar,Central Midfield,True,True
262226,Timothy Castagne,Right-Back,True,True
262523,Davide Calabria,Right-Back,True,True
263236,Kevin Danso,Centre-Back,True,True
263361,Maximilian Wöber,Centre-Back,True,True
263380,Attila Szalai,Centre-Back,True,True
263843,Matías Nahuel,Left Winger,True,True
263918,Aleksandr Golovin,Attacking Midfield,True,True
264372,Viktor Tsygankov,Right Winger,True,True
264567,Baptiste Guillaume,Centre-Forward,True,True
265088,Manuel Locatelli,Defensive Midfield,True,True
265625,Ajdin Hrustic,Central Midfield,True,True
266302,Sergej Milinković-Savić,Central Midfield,True,True
266359,Benjamin Bourigeaud,Central Midfield,True,True
266795,Gonzalo Escalante,Central Midfield,True,True
266807,Ángel Correa,Second Striker,True,True
266935,Mohammed Muntari,Centre-Forward,True,True
268670,Gerard Gumbau,Defensive Midfield,True,True
270541,Serhou Guirassy,Centre-Forward,True,True
271256,Jhonder Cádiz,Centre-Forward,True,True
271716,Damion Lowe,Centre-Back,True,True
271787,Deniz Hümmet,Centre-Forward,True,True
272261,Antonín Barák,Attacking Midfield,True,True
272587,Daniel-Kofi Kyereh,Attacking Midfield,True,True
272622,Issa Diop,Centre-Back,True,True
272636,Harold Moukoudi,Centre-Back,True,True
272642,Allan Saint-Maximin,Left Winger,True,True
272855,Paul Onuachu,Centre-Forward,True,True
272930,Jamiro Monteiro,Central Midfield,True,True
272999,Miguel Almirón,Right Winger,True,True
273132,Robin Gosens,Left-Back,True,True
273152,Nemanja Maksimovic,Central Midfield,True,True
274461,Felix Passlack,Right-Back,True,True
274839,Wilfred Ndidi,Defensive Midfield,True,True
274862,Moses Simon,Left Winger,True,True
276853,Andries Noppert,Goalkeeper,True,True
278296,Antonio Raíllo,Centre-Back,True,True
278359,Borja Iglesias,Centre-Forward,True,True
279455,Harry Wilson,Right Winger,True,True
279570,Daler Kuzyaev,Central Midfield,True,True
280387,Vincent Sierro,Central Midfield,True,True
280701,Théo Bongonda,Right Winger,True,True
281404,Kenedy,Left Winger,True,True
281769,Mario Hermoso,Centre-Back,True,True
282041,Presnel Kimpembe,Centre-Back,True,True
282076,Ianis Hagi,Attacking Midfield,True,True
282660,Maximilian Mittelstädt,Left-Back,True,True
282810,Carles Pérez,Right Winger,True,True
283196,Kasper Dolberg,Centre-Forward,True,True
283628,Tomáš Souček,Defensive Midfield,True,True
283735,Mattia Zaccagni,Left Winger,True,True
284165,Steven Bergwijn,Left Winger,True,True
284727,Jonathan Calleri,Centre-Forward,True,True
284730,Manuel Akanji,Centre-Back,True,True
284732,Ramy Bensebaini,Centre-Back,True,True
284854,Carles Aleñá,Central Midfield,True,True
284997,Sandesh Jhingan,Centre-Back,True,True
285322,Federico Ricca,Centre-Back,True,True
285323,Baptiste Santamaria,Defensive Midfield,True,True
285548,Fabián Balbuena,Centre-Back,True,True
286297,Lorenzo Pellegrini,Attacking Midfield,True,True
286384,Eric Bailly,Centre-Back,True,True
286415,Pau López,Goalkeeper,True,True
286779,Jorge Meré,Centre-Back,True,True
286949,Adam Masina,Centre-Back,True,True
287578,Sam Adekugbe,Left-Back,True,True
287579,Sofyan Amrabat,Defensive Midfield,True,True
287635,Assane Dioussé,Defensive Midfield,True,True
287792,Oleksandr Tymchyk,Right-Back,True,True
288121,Janio Bikel,Central Midfield,True,True
288230,Ousmane Dembélé,Centre-Forward,True,True
288241,Enock Kwateng,Right-Back,True,True
288251,Sébastien Salles-Lamonge,Central Midfield,True,True
289167,Kamil Jóźwiak,Left Winger,True,True
289216,Stéphane Sparagna,Centre-Back,True,True
289308,Andrei Burcă,Centre-Back,True,True
289432,Dylan Batubinsika,Centre-Back,True,True
289592,Orel Mangala,Defensive Midfield,True,True
290532,Saïd Benrahma,Left Winger,True,True
290552,Qazim Laci,Central Midfield,True,True
290587,Ellyes Skhiri,Defensive Midfield,True,True
291417,Ferland Mendy,Left-Back,True,True
292246,Hee-chan Hwang,Centre-Forward,True,True
292417,Demarai Gray,Left Winger,True,True
292808,Wout Faes,Centre-Back,True,True
292818,Jonathan Bamba,Left Winger,True,True
293169,Josip Brekalo,Left Winger,True,True
293194,Borna Sosa,Left-Back,True,True
293200,Nikola Vlašić,Attacking Midfield,True,True
294767,Majid Hosseini,Centre-Back,True,True
294772,Ali Gholizadeh,Right Winger,True,True
294808,Franck Kessié,Central Midfield,True,True
295024,Samet Akaydin,Centre-Back,True,True
295330,Kelechi Iheanacho,Centre-Forward,True,True
295331,Isaac Success,Centre-Forward,True,True
295414,Adrián Marín,Left-Back,True,True
296622,Marco Asensio,Attacking Midfield,True,True
297070,Hamari Traoré,Right-Back,True,True
297212,Joe Rodon,Centre-Back,True,True
297583,Woo-yeong Jeong,Attacking Midfield,True,True
298091,Harry Souttar,Centre-Back,True,True
298976,Borja Mayoral,Centre-Forward,True,True
300168,Mikel Vesga,Defensive Midfield,True,True
300716,Kieran Tierney,Left-Back,True,True
301053,Amrinder Singh,Goalkeeper,True,True
302215,Naby Keïta,Central Midfield,True,True
302991,Erick Cabaco,Centre-Back,True,True
303259,Dodi Lukébakio,Right Winger,True,True
306330,Yassine Meriah,Centre-Back,True,True
307058,Mehdi Taremi,Centre-Forward,True,True
308278,Rey Manaj,Centre-Forward,True,True
308989,Sergio González,Centre-Back,True,True
309110,Brais Méndez,Attacking Midfield,True,True
309400,Kai Havertz,Centre-Forward,True,True
312239,Percy Tau,Right Winger,True,True
312294,Yeferson Soteldo,Left Winger,True,True
313094,Jordan Lotomba,Right-Back,True,True
314295,Reece Oxford,Centre-Back,True,True
314353,Trent Alexander-Arnold,Right-Back,True,True
314398,Jae-sung Lee,Attacking Midfield,True,True
314886,Tiago Dias,Left Winger,True,True
315131,Timothy Fosu-Mensah,Right-Back,True,True
315291,Haji Wright,Centre-Forward,True,True
315604,Diadié Samassékou,Defensive Midfield,True,True
315779,Christian Pulisic,Right Winger,True,True
315853,Alessandro Bastoni,Centre-Back,True,True
315858,Gianluigi Donnarumma,Goalkeeper,True,True
315867,Gianluca Scamacca,Centre-Forward,True,True
315969,Scott McTominay,Central Midfield,True,True
318204,David Raum,Left-Back,True,True
318507,Paul Bernardoni,Goalkeeper,True,True
318508,Olivier Boscagli,Centre-Back,True,True
318528,Marcus Thuram,Centre-Forward,True,True
319301,Daniel James,Right Winger,True,True
319859,Mathias Jensen,Central Midfield,True,True
320141,Çağlar Söyüncü,Centre-Back,True,True
320748,Sebastian Szymanski,Attacking Midfield,True,True
320854,Timi Max Elsnik,Central Midfield,True,True
321195,Ondrej Lingr,Attacking Midfield,True,True
321247,Emiliano Buendía,Left Winger,True,True
321528,Denzel Dumfries,Right-Back,True,True
321647,Grejohn Kyei,Centre-Forward,True,True
322305,Jean-Victor Makengo,Attacking Midfield,True,True
324278,Christoph Baumgartner,Attacking Midfield,True,True
324358,Ollie Watkins,Centre-Forward,True,True
324795,Mahdi Camara,Central Midfield,True,True
324803,Nicolas Janvier,Central Midfield,True,True
325223,Mama Baldé,Centre-Forward,True,True
326029,Donyell Malen,Centre-Forward,True,True
326031,Matthijs de Ligt,Centre-Back,True,True
326330,Frenkie de Jong,Central Midfield,True,True
327126,Anuar,Right Winger,True,True
327757,Krzysztof Piatek,Centre-Forward,True,True
328573,Barnabás Varga,Centre-Forward,True,True
328609,Derek Cornelius,Centre-Back,True,True
330126,Karol Świderski,Centre-Forward,True,True
331059,Luis Chávez,Defensive Midfield,True,True
331560,Takehiro Tomiyasu,Right-Back,True,True
332179,Matteo Pessina,Central Midfield,True,True
332697,Weston McKennie,Central Midfield,True,True
332705,Tyler Adams,Defensive Midfield,True,True
332798,Roland Sallai,Right-Back,True,True
332889,Valentin Rongier,Central Midfield,True,True
333355,Milad Mohammadi,Left-Back,True,True
333802,François Kamano,Left Winger,True,True
333859,Lubambo Musonda,Left-Back,True,True
335457,Ermedin Demirovic,Centre-Forward,True,True
336869,Marc Roca,Defensive Midfield,True,True
336960,Giuseppe Pezzella,Left-Back,True,True
337333,Alex Král,Central Midfield,True,True
337715,Umar Sadiq,Centre-Forward,True,True
337725,Christian Kouamé,Centre-Forward,True,True
338285,Unai Núñez,Centre-Back,True,True
338424,Mikel Merino,Central Midfield,True,True
339314,Deniz Undav,Centre-Forward,True,True
339820,Amath Ndiaye,Right Winger,True,True
340322,Nathan Tella,Right Winger,True,True
340394,Abdelhamid Sabiri,Attacking Midfield,True,True
340456,Noussair Mazraoui,Right-Back,True,True
340879,Merih Demiral,Centre-Back,True,True
341092,Federico Chiesa,Right Winger,True,True
341429,Davinson Sánchez,Centre-Back,True,True
341647,Cengiz Ünder,Right Winger,True,True
341705,Gerson,Central Midfield,True,True
342229,Kylian Mbappé,Centre-Forward,True,True
342385,Guido Rodríguez,Defensive Midfield,True,True
343052,Nicolas Pépé,Right Winger,True,True
343463,Cyle Larin,Centre-Forward,True,True
343537,Artem Dovbyk,Centre-Forward,True,True
344381,Christopher Nkunku,Centre-Forward,True,True
344869,Simon Banza,Centre-Forward,True,True
345189,Luka Lochoshvili,Centre-Back,True,True
345886,Rubén Vargas,Left Winger,True,True
346289,Mouctar Diakhaby,Centre-Back,True,True
346483,Mason Mount,Attacking Midfield,True,True
346779,Ché Adams,Centre-Forward,True,True
346853,Romano Schmid,Attacking Midfield,True,True
346890,Noah Okafor,Left Winger,True,True
347900,Jerdy Schouten,Defensive Midfield,True,True
348026,Nordi Mukiele,Right-Back,True,True
348791,Junya Ito,Right Winger,True,True
348795,Giovani Lo Celso,Attacking Midfield,True,True
349066,Alexander Isak,Centre-Forward,True,True
350219,Fabián Ruiz,Central Midfield,True,True
351478,Mikel Oyarzabal,Centre-Forward,True,True
351749,Kalvin Phillips,Defensive Midfield,True,True
351809,Robin Le Normand,Centre-Back,True,True
353365,Marcus Coco,Right-Back,True,True
353366,Benjamin Pavard,Centre-Back,True,True
353399,Romain Del Castillo,Right Winger,True,True
353403,Samuel Moutoussamy,Central Midfield,True,True
353404,Gaëtan Perrin,Right Winger,True,True
354352,Frédéric Guilbert,Right-Back,True,True
354666,Shamar Nicholson,Centre-Forward,True,True
354726,Florian Sotoca,Centre-Forward,True,True
355369,Jordan,Centre-Forward,True,True
355501,Amadou Diawara,Defensive Midfield,True,True
355816,Ko Itakura,Centre-Back,True,True
355998,Uriel Antuna,Right Winger,True,True
356141,Daichi Kamada,Attacking Midfield,True,True
357117,Alban Lafont,Goalkeeper,True,True
357119,Ibrahima Konaté,Centre-Back,True,True
357498,Dušan Vlahović,Centre-Forward,True,True
357662,Declan Rice,Central Midfield,True,True
358165,Yordan Osorio,Centre-Back,True,True
358250,Joseph Aidoo,Centre-Back,True,True
358504,Ritsu Doan,Right Winger,True,True
358515,Jean-Philippe Krasso,Centre-Forward,True,True
360140,Majeed Ashimeru,Central Midfield,True,True
360661,Kevin Nisbet,Centre-Forward,True,True
361104,Sergiño Dest,Right-Back,True,True
361575,Tymoteusz Puchacz,Left-Back,True,True
361914,Nayef Aguerd,Centre-Back,True,True
362108,Gabriel Gudmundsson,Left-Back,True,True
362977,Josip Juranovic,Right-Back,True,True
363223,Jack Hendry,Centre-Back,True,True
364234,Pape Abou Cissé,Centre-Back,True,True
364240,Moussa Wagué,Right-Back,True,True
364258,Bernardo,Left-Back,True,True
364857,Falaye Sacko,Right-Back,True,True
364861,Fousseni Diabaté,Right Winger,True,True
365108,Dan Ndoye,Right Winger,True,True
365394,In-beom Hwang,Defensive Midfield,True,True
368887,Loïs Openda,Centre-Forward,True,True
368891,Arthur Theate,Centre-Back,True,True
369081,Federico Valverde,Central Midfield,True,True
369567,Sasa Kalajdzic,Centre-Forward,True,True
369674,Joakim Maehle,Left-Back,True,True
370846,Timothy Weah,Right Midfield,True,True
371001,Josip Sutalo,Centre-Back,True,True
371149,Evan Ndicka,Centre-Back,True,True
371851,Jaka Bijol,Centre-Back,True,True
371856,Vanja Drkusic,Centre-Back,True,True
372246,Carlos Soler,Central Midfield,True,True
372711,Amine Harit,Left Winger,True,True
375137,Ismail Jakobs,Left-Back,True,True
375885,Ibrahim Sangaré,Defensive Midfield,True,True
376514,Mathías Olivera,Left-Back,True,True
377219,Selim Amallah,Attacking Midfield,True,True
378710,Richarlison,Centre-Forward,True,True
379163,Marius Marin,Defensive Midfield,True,True
382528,Kerem Aktürkoğlu,Left Winger,True,True
384461,Jakub Moder,Central Midfield,True,True
386047,Axel Disasi,Centre-Back,True,True
386552,Lassana Coulibaly,Central Midfield,True,True
386726,Yusuf Yazıcı,Attacking Midfield,True,True
387105,Luka Ivanušec,Attacking Midfield,True,True
387106,Lovro Majer,Attacking Midfield,True,True
388165,Yoane Wissa,Centre-Forward,True,True
388171,Anthony Ralston,Right-Back,True,True
388198,Nico Schlotterbeck,Centre-Back,True,True
390177,Nedim Bajrami,Attacking Midfield,True,True
392757,Marc Guéhi,Centre-Back,True,True
392770,Angel Gomes,Attacking Midfield,True,True
392771,Ethan Ampadu,Defensive Midfield,True,True
393238,Zakaria Aboukhlal,Right Winger,True,True
393323,Brenden Aaronson,Attacking Midfield,True,True
394300,Davide Frattesi,Central Midfield,True,True
395237,Maxence Caqueret,Central Midfield,True,True
395242,Alexis Flips,Attacking Midfield,True,True
395693,Houssem Aouar,Attacking Midfield,True,True
397171,Gideon Mensah,Left-Back,True,True
398184,Ferran Torres,Centre-Forward,True,True
399776,Pau Torres,Centre-Back,True,True
399997,Daniel Arzani,Right Winger,True,True
400485,Adam Ounas,Right Winger,True,True
400489,Eljif Elmas,Attacking Midfield,True,True
401173,Jadon Sancho,Left Winger,True,True
401922,Samuel Chukwueze,Right Winger,True,True
402008,Amadou Haidara,Central Midfield,True,True
402010,Sékou Koïta,Centre-Forward,True,True
402733,Gonzalo Montiel,Right-Back,True,True
402979,Orlando Mosquera,Goalkeeper,True,True
404418,Dávid Hancko,Centre-Back,True,True
404950,Nicolas Seiwald,Defensive Midfield,True,True
405398,Takefusa Kubo,Right Winger,True,True
405564,Giorgi Kochorashvili,Central Midfield,True,True
405855,Mojmír Chytil,Centre-Forward,True,True
405885,Giacomo Raspadori,Second Striker,True,True
406040,Ademola Lookman,Left Winger,True,True
406625,Lautaro Martínez,Centre-Forward,True,True
407098,Jakub Kaminski,Left Winger,True,True
407885,Wajdi Kechrida,Right-Back,True,True
408574,Joey Veerman,Central Midfield,True,True
410185,Ronaël Pierre-Gabriel,Right-Back,True,True
410225,Ismaïla Sarr,Right Winger,True,True
410425,Yves Bissouma,Defensive Midfield,True,True
411975,Jules Koundé,Right-Back,True,True
412363,Rodrygo,Right Winger,True,True
412823,Joel Latibeaudiere,Centre-Back,True,True
413039,Bryan Mbeumo,Right Winger,True,True
413112,Aurélien Tchouaméni,Defensive Midfield,True,True
413118,Sikou Niakaté,Centre-Back,True,True
413507,Nikola Milenković,Centre-Back,True,True
415383,Hervé Koffi,Goalkeeper,True,True
415666,José Martínez,Defensive Midfield,True,True
416108,Youcef Atal,Right-Back,True,True
416245,Vishal Kaith,Goalkeeper,True,True
416247,Chinglensana Singh,Centre-Back,True,True
417348,Richie Laryea,Right-Back,True,True
418651,Yahia Fofana,Goalkeeper,True,True
418659,Amine Gouiri,Centre-Forward,True,True
419648,Veljko Birmancevic,Left Winger,True,True
420465,Tiago Djaló,Centre-Back,True,True
421637,Frank Onyeka,Central Midfield,True,True
422377,Aboubakary Koita,Left Winger,True,True
422850,Ghislain Konan,Left-Back,True,True
423440,Martín Zubimendi,Defensive Midfield,True,True
423678,Meschack Elia,Attacking Midfield,True,True
423744,Billy Gilmour,Defensive Midfield,True,True
424204,Alphonso Davies,Left-Back,True,True
425334,Matty Cash,Right-Back,True,True
425918,Jakub Kiwior,Centre-Back,True,True
426192,Ben Brereton Díaz,Centre-Forward,True,True
427572,Zuriko Davitashvili,Left Winger,True,True
428061,Riley McGree,Central Midfield,True,True
432852,Deroy Duarte,Central Midfield,True,True
432982,Andreas Skov Olsen,Right Winger,True,True
433049,Youssef En-Nesyri,Centre-Forward,True,True
433177,Bukayo Saka,Right Winger,True,True
434675,Cody Gakpo,Left Winger,True,True
439351,Bendegúz Bolla,Right-Back,True,True
442248,Ethan Pinnock,Centre-Back,True,True
442531,Edouard Mendy,Goalkeeper,True,True
442552,Houboulang Mendes,Right-Back,True,True
442703,Ylber Ramadani,Defensive Midfield,True,True
445939,Omar Marmoush,Centre-Forward,True,True
451276,Dominik Szoboszlai,Attacking Midfield,True,True
453016,Anthony Caci,Right-Back,True,True
454567,Orkun Kökçü,Central Midfield,True,True
